sentence,sentence_type
je veux partir de Ettendorf-Pl-de-L'ecol pour Morcenx,from_to
je veux partir de Saint-Denis-près-Martel pour Marseille-Blancarde,from_to
je veux partir de Rue pour Seurre,from_to
je veux partir de Loches pour Foix,from_to
je veux partir de Vittel pour Bort-les-Orgues,from_to
je veux partir de Nevers pour Niederbronn,from_to
je veux partir de Jeumont pour Bidos,from_to
je veux partir de Chaumont-sur-Tharonne pour Montmélian,from_to
je veux partir de Saint-Chély-d'Apcher pour Lannion,from_to
je veux partir de Persan-Beaumont pour Avallon,from_to
je veux partir de Tassin pour Lunéville (Cité Scolai),from_to
je veux partir de La Rochelle-Ville pour Langon,from_to
je veux partir de Landau-Pfalz-Hbf pour Krimmeri-Meinau,from_to
je veux partir de Cannes-la-Bocca pour Sérézin,from_to
je veux partir de Issoudun-Place-de-la-G. pour Toul,from_to
je veux partir de Loches-Lycee-Saint-Denis pour Grasse,from_to
je veux partir de Kédange (Eglise) pour Saint-Georges-d'Aurac,from_to
je veux partir de Bayonne pour Krimmeri-Meinau,from_to
je veux partir de Mommenheim pour Pompadour,from_to
je veux partir de Brioude pour Miramas,from_to
je veux partir de Clermont-Ferrand pour Coutances,from_to
je veux partir de Lison pour Barenton-sur-Serre,from_to
je veux partir de Meymac pour Saint-Aignan-Lep,from_to
je veux partir de Thonon-les-Bains pour Dijon-Porte-Neuve,from_to
je veux partir de Longages-Noé pour Bedous,from_to
je veux partir de Culmont-Chalindrey pour Béziers,from_to
je veux partir de Aulnoye Aymeries pour Barr,from_to
je veux partir de Gérardmer La Mauselaine pour Franois,from_to
je veux partir de Génolhac pour Gérardmer La Mauselaine,from_to
je veux partir de Le Tréport-Mers-Les-B pour Thann-Saint-Jacques,from_to
je veux partir de Vendeuvre (Aube) pour Quimper,from_to
je veux partir de La Forest pour Le Grau-du-Roi,from_to
je veux partir de Dole-Ville pour Chartres,from_to
je veux partir de Perl Gare DB pour Janzé,from_to
je veux partir de Kruth pour Herbitzheim Mairie,from_to
je veux partir de Saint-Flour-Chaudes-Aigues pour Nouan-le-Fuzelier,from_to
je veux partir de Mondoubleau-Rue-Leroy pour Vienne,from_to
je veux partir de Castelnaudary pour Redon,from_to
je veux partir de Perpignan pour Gap,from_to
je veux partir de Valence-Gare-Routière pour Niederbronn,from_to
je veux partir de Manosque-Gréoux pour Villefranche-sur-Saône,from_to
je veux partir de Retiers pour Etaples Le Touquet,from_to
je veux partir de Saint-Amand-Montrond-Orval pour Tassin,from_to
je veux partir de Ribeauville-Gare-Routiè pour Callac,from_to
je veux partir de Grasse pour Brioude,from_to
je veux partir de Rothau pour Champagnole,from_to
je veux partir de Ste-Marie/-Ms-(-Théâtre pour Sélestat,from_to
je veux partir de Muret pour Saintes,from_to
je veux partir de Bourges-Gare-Routière pour Charleville-Mézières,from_to
je veux partir de Sewen-(Eglise) pour Mazamet,from_to
je veux partir de Beslé pour Saint-Gilles-Croix-de-Vie,from_to
je veux partir de Cormery pour Mende,from_to
je veux partir de Bonneville pour Tassin,from_to
je veux partir de Châteauroux pour Cernay-(Lycée),from_to
je veux partir de Payns Abri Savières pour Eguzon,from_to
je veux partir de Buzançais pour Mauzé,from_to
je veux partir de Saint-Eloy-les-Mines-Lycée pour Aubagne,from_to
je veux partir de Romorantin-Blanc-Argent pour Aillevillers,from_to
je veux partir de Chalon-sur-Saône pour Saint-Aignan-Pl-Wilson,from_to
je veux partir de Clelles-Mens pour Nîmes,from_to
je veux partir de Sarralbe pour Clelles-Mairie,from_to
je veux partir de Béziers pour Pfaffenhoffen-(Mairie).,from_to
je veux partir de Château-du-Loir pour Sospel,from_to
je veux partir de Hazebrouck pour Aubenas-Pl.-de-la-Paix,from_to
je veux partir de Cernay (Haut-Rhin) pour Vezin-Carrefour,from_to
je veux partir de Ste-Croix/Mines-Sq-de-G pour Kehl,from_to
je veux partir de Cosne-sur-Loire pour Erstein,from_to
je veux partir de Montchanin pour Fougères,from_to
je veux partir de Vendôme pour Neuilly-lès-Dijon,from_to
je veux partir de Lorient pour Bléré-la-Croix,from_to
je veux partir de Sospel pour Menton,from_to
je veux partir de Tergnier pour Bidos,from_to
je veux partir de Vitré pour Alençon,from_to
je veux partir de Issoire pour Sens,from_to
je veux partir de Oyonnax pour Aiton-Salle-Polyvalente,from_to
je veux partir de Saint-Mariens-Saint-Yzan pour Arcachon,from_to
je veux partir de Aiton-Salle-Polyvalente pour Cercy-la-Tour,from_to
je veux partir de Montargis-OT pour Saint-Germain-des-Fossés,from_to
je veux partir de Saint-Gervais-L-B-Le-Fayet pour Luc-en-Diois,from_to
je veux partir de Aubigny-sur-Nere-Mail pour Orange,from_to
je veux partir de Abancourt pour Carnoules,from_to
je veux partir de Charleroi Sud pour Bonneville,from_to
je veux partir de Lyon-Perrache-Gare-Rout pour Le Creusot,from_to
je veux partir de Pont-Saint-Vincent pour La Roche-sur-Yon,from_to
je veux partir de Aubrais-(les) pour Toul,from_to
je veux partir de Rouen-Rive-Droite pour Langon,from_to
je veux partir de Neuilly-lès-Dijon pour Meymac,from_to
je veux partir de Pont-de-Beauvoisin pour Faubourg-d'Orléans,from_to
je veux partir de Fécamp pour Laon-Gare-Routière-Poma,from_to
je veux partir de Montluçon-Ville pour Souillac,from_to
je veux partir de Lons-le-Saunier pour Chinon-Lycée-Rabelais,from_to
je veux partir de Issoudun-Jardin pour Lyon-Perrache-Gare-Rout,from_to
je veux partir de Saint-Priest pour Annemasse,from_to
je veux partir de Dormans pour Condat-le-Lardin,from_to
je veux partir de Esvres pour Hirson,from_to
je veux partir de Dunkerque pour Chinon,from_to
je veux partir de Saint-Nazaire pour Auxonne,from_to
je veux partir de Noirétable pour Chedde,from_to
je veux partir de Châteaubriant-TT pour Laval,from_to
je veux partir de Nouan-le-Fuzelier pour Lons-le-Saunier,from_to
je veux partir de Champagnole pour Bitche,from_to
je veux partir de Trouville-Deauville pour Carmaux,from_to
je veux partir de Laveline-d-Bruy. Mairie pour Cernay-(Lycée),from_to
je veux partir de Valence-Ville pour Die,from_to
je veux partir de Arches pour Beauvais-Gare-SNCF,from_to
je veux partir de Miramas pour Saint-Sulpice (Tarn),from_to
je veux partir de St Christophe / Nais C. pour Langeac,from_to
je veux partir de Sélestat pour Saint-Vit,from_to
je veux partir de Puyoô pour Frohmuhl- (Lavoir),from_to
je veux partir de Montereau pour Ancenis,from_to
je veux partir de Hagondange pour Châteauroux Gare Rout.,from_to
je veux partir de Forbach pour Saverne,from_to
je veux partir de Lille Europe pour Mullheim-Baden-Bf,from_to
je veux partir de Paris-Montp.3-Vaug. pour Epierre-Saint-Léger,from_to
je veux partir de Nîmes pour Tergnier,from_to
je veux partir de Frohmuhl- (Lavoir) pour Dives-Cabourg,from_to
je veux partir de Paris-Austerlitz pour Givet,from_to
je veux partir de Cahors pour Annemasse,from_to
je veux partir de Brignais pour Dijon-Porte-Neuve,from_to
je veux partir de Reignac pour Rochefort,from_to
je veux partir de Ternay-Barbières pour Luxembourg,from_to
je veux partir de Creil pour Chatillon-Mail,from_to
je veux partir de Saint-George-d'Aurac-Bourg pour Dinan,from_to
je veux partir de Albens pour Bourg-Saint-Maurice,from_to
je veux partir de Chamberry-Jacob pour Angoulême,from_to
je veux partir de Vierzon-Médiathèque pour Hendaye,from_to
je veux partir de Dourdan pour Saint-Rambert-en-Bugey,from_to
je veux partir de Paris-Montparnasse 1-2 pour Faubourg-d'Orléans,from_to
je veux partir de Vic-le-Comte pour Durtol-Nohanent,from_to
je veux partir de Trier-Hbf (Trèves) pour Brive-la-Gaillarde,from_to
je veux partir de La Tour-du-Pin pour Montchanin,from_to
je veux partir de Pont-Audemer-Gare-SNCF pour Ville-sous-La-Ferté,from_to
je veux partir de Fougères pour Morteau,from_to
je veux partir de Hyères pour Briançon,from_to
je veux partir de Chambourg-Chopin pour Saint-Priest,from_to
je veux partir de Pamiers pour La Rochelle-Ville,from_to
je veux partir de Quillan pour Les Laumes-Alésia,from_to
je veux partir de Montpellier-Saint-Roch pour Cluses (Hte-Savoie),from_to
je veux partir de Port-Boulet pour Fougères,from_to
je veux partir de Mouscron / Moeskroen pour Rue,from_to
je veux partir de Savenay pour Volvic,from_to
je veux partir de Saint-Sulpice (Tarn) pour Sarralbe,from_to
je veux partir de Virieu-le-Grand-Belley pour L'Aigle,from_to
je veux partir de Lutzelbourg pour Roanne,from_to
je veux partir de Genève pour Villers-les-Pots,from_to
je veux partir de Dinan pour Le Lioran,from_to
je veux partir de Biganos-Facture pour Brou,from_to
je veux partir de Toury pour Troyes,from_to
je veux partir de Saverne-(Lycée-Verne) pour Auch,from_to
je veux partir de Avignon-TGV pour Saverne-(Ht-Barr),from_to
je veux partir de Longuyon (Collège) pour Fécamp,from_to
je veux partir de Luneville-LP pour Mâcon-Loché-TGV,from_to
je veux partir de Villers-les-Pots pour Chatillon-Mail,from_to
je veux partir de Paris-Est pour Châteaudun,from_to
je veux partir de La Chaux-de-Fonds pour Keskastel,from_to
je veux partir de Durtol-Nohanent pour Rouen-Gare-Routière,from_to
je veux partir de Reipertswiller-SP. pour Caen,from_to
je veux partir de Die pour Die,from_to
je veux partir de Igney (Centre) pour Annonay-Gare-Route,from_to
je veux partir de La Douzillère pour Foix,from_to
je veux partir de Nogent-le-Rotrou pour Conflans-Jarny,from_to
je veux partir de Morteau pour Reipertswiller-SP.,from_to
je veux partir de Mutzig-Passage-A-Niveau pour Ettendorf-Pl-de-L'ecol,from_to
je veux partir de Digoin pour La Bresse Le Lispach,from_to
je veux partir de La Roche-sur-Foron pour Chagny,from_to
je veux partir de Saint-Yrieix-la-Perche pour Bitche,from_to
je veux partir de Audun-le-Roman pour Morcenx,from_to
je veux partir de La Ferté-sur-Chiers pour Chaumont-sur-Tharonne,from_to
je veux partir de Brest pour Limoges-Bénédictins,from_to
je veux partir de Tournai pour Lunéville (Cité Scolai),from_to
je veux partir de Ingwiller pour Albert,from_to
je veux partir de Bergerac pour Montréjeau-Gourdan-Pol.,from_to
je veux partir de Berthelming-Mairie pour Lamure-sur-Azergues,from_to
je veux partir de Boulogne Ville pour Creutzwald G.R.,from_to
je veux partir de Sarrebourg (Place Math) pour Bas-Monistrol,from_to
je veux partir de Saint-Rambert-en-Bugey pour Niedermodern/Uberach,from_to
je veux partir de Avignon-Centre pour Morhange,from_to
je veux partir de Marle-sur-Serre pour Carpentras,from_to
je veux partir de Gien pour Saint-Gervais-L-B-Le-Fayet,from_to
je veux partir de Vézelise Beauregard pour Périgueux,from_to
je veux partir de Boën pour Haguenau-Moulin-Neuf.,from_to
je veux partir de Thann pour Pagny-sur-Moselle,from_to
je veux partir de Commentry pour Munster,from_to
je veux partir de Munster pour Rouen-Gare-Routière,from_to
je veux partir de Corbigny pour Carcassonne,from_to
je veux partir de Busigny pour Boulogne Ville,from_to
je veux partir de Marmande pour Vendeuvre (Aube),from_to
je veux partir de Le Mont St Michel pour Saint-Denis-près-Martel,from_to
je veux partir de Brou pour Lons-le-Saunier,from_to
je veux partir de Verdun pour Saint-Marcellin,from_to
je veux partir de Fismes pour Culmont-Chalindrey,from_to
je veux partir de Thann-Saint-Jacques pour Pfaffenhoffen-(Mairie).,from_to
je veux partir de Vichy pour Saint-Jean-Pied-de-Port,from_to
je veux partir de Le Grau-du-Roi pour L'Isle-Jourdain (Gers),from_to
je veux partir de Saint-Gervais-Mairie pour Sedan,from_to
je veux partir de Hirson-Ecoles pour La Rochelle-Ville,from_to
je veux partir de Paray-le-Monial pour Bourg-en-Bresse,from_to
je veux partir de Morhange pour Payns Abri Savières,from_to
je veux partir de Firminy pour La-Bresse (Pl Champtel),from_to
je veux partir de Saint-Just-SNCF pour Saint-Martin-d'Hères,from_to
je veux partir de Ventimiglia-Stazione pour Ste-Croix/Mines-Sq-de-G,from_to
je veux partir de Tende pour Dijon-Porte-Neuve,from_to
je veux partir de Courtalain-Saint-Pellerin pour Dijon-Porte-Neuve,from_to
je veux partir de Vienne-Gare-Routière pour Puyoô,from_to
je veux partir de Chartres pour Courtrai/Kortrijk,from_to
je veux partir de Versailles-Chantiers pour Saint-Flour-Chaudes-Aigues,from_to
je veux partir de Lyon-Saint-Paul-Quai-Bondy pour Haguenau-Moulin-Neuf.,from_to
je veux partir de Capdenac pour Ambérieu-en-Bugey,from_to
je veux partir de Dijon-Ville pour Génolhac,from_to
je veux partir de Belfort-Ville pour Carnoules,from_to
je veux partir de Saumur pour Auxerre-Saint-Gervais,from_to
je veux partir de Saint-Pierre-d'Albigny pour Colmar,from_to
je veux partir de Riquewihr-Poste pour La Douzillère,from_to
je veux partir de Thesee pour Thiers,from_to
je veux partir de Jougne pour Cambrai Ville,from_to
je veux partir de Saint-Cyprien-Arènes pour Brioude-Lycée-Lafayette,from_to
je veux partir de La Chaise-Dieu pour Avesnes,from_to
je veux partir de Romorantin-BA-G.R. pour Bitche,from_to
je veux partir de Pompadour pour Obermodern,from_to
je veux partir de Autun pour Saint-Aignan-Pl-Wilson,from_to
je veux partir de Givors-Ville pour Obernai,from_to
je veux partir de Conflans-Jarny pour Boussens,from_to
je veux partir de Saint-Raphaël-Valescure pour Saint-Aignan-Noyers,from_to
je veux partir de Normandie pour Paris-Austerlitz,from_to
je veux partir de Neufchâteau pour Rumilly,from_to
je veux partir de Sisteron pour Crépy-en-Valois,from_to
je veux partir de Marseille-Blancarde pour Yvetot,from_to
je veux partir de Sèlestat-(Schwilgué) pour Cosne-sur-Loire,from_to
je veux partir de Martigny-les-B-Thiebaut pour La Bastide-Saint-Laurent,from_to
je veux partir de Laroche-Migennes pour Romorantin-Lycée-de-F,from_to
je veux partir de Marvejols Place Chayla pour Luchon-Richelieu,from_to
je veux partir de Aubagne pour Menton,from_to
je veux partir de Cerbère pour Gap,from_to
je veux partir de Oissel pour Vézelise Beauregard,from_to
je veux partir de Morlaix pour Niort,from_to
je veux partir de Creutzwald G.R. pour Poitiers,from_to
je veux partir de Baroncourt pour Roanne-Gare-Routière,from_to
je veux partir de Briouze pour Neuchâtel,from_to
je veux partir de Carmaux pour Franois,from_to
je veux partir de Lugny pour Mullheim-Baden-Bf,from_to
je veux partir de Bruyères Chanzy Gare pour Boulogne Ville,from_to
je veux partir de Laissac-Foirail pour Cluses (Hte-Savoie),from_to
je veux partir de Saint-Gervais-Ch-LPA. pour Pontgibaud-Ville,from_to
je veux partir de Mazamet pour Dives-Cabourg,from_to
je veux partir de Saverne-(Pl.-Dragons) pour Saint-Gervais-Ch-LPA.,from_to
je veux partir de Moulins-sur-Allier pour Nancy-Ville,from_to
je veux partir de Alençon pour Ancenis,from_to
je veux partir de Rouen-Gare-Routière pour Les Laumes-Alésia,from_to
je veux partir de Foix pour Pompadour,from_to
je veux partir de Joinville pour Saint-Léonard Centre,from_to
je veux partir de Château-Thierry pour Courtrai/Kortrijk,from_to
je veux partir de Ste-Marie-/-Ms-Pl-.CdG pour Saint-Cyprien-Arènes,from_to
je veux partir de Rochefort pour Grandris-Centre,from_to
je veux partir de Rumilly pour Lure,from_to
je veux partir de Vienne pour Orange,from_to
je veux partir de Port-Bou pour Coutances,from_to
je veux partir de Keskastel pour Etaples Le Touquet,from_to
je veux partir de Mantes-la-Jolie pour Decize,from_to
je veux partir de Messac-Guipry pour Krimmeri-Meinau,from_to
je veux partir de Carhaix pour La Roche-sur-Yon,from_to
je veux partir de Offenburg pour Chartres,from_to
je veux partir de Bourg-Saint-Maurice pour Forbach,from_to
je veux partir de Paris-Bercy pour Foix,from_to
je veux partir de Saint-Pierre-des-Corps pour Carcassonne,from_to
je veux partir de Roeschwoog pour Chatillon-Mail,from_to
je veux partir de Langeac pour Creil,from_to
je veux partir de Bellegarde-s-V. Gare pour Metzeral,from_to
je veux partir de Le Mont Dore Ski pour Nevers,from_to
je veux partir de Touet-de-l'Escarène pour Hazebrouck,from_to
je veux partir de Bitche-Camp pour Douai,from_to
je veux partir de Bas-Monistrol pour Creutzwald G.R.,from_to
je veux partir de Les Sables-d'Olonne pour Le Buisson,from_to
je veux partir de Orange pour Dreux,from_to
je veux partir de Amiens pour Montreux-Vieux,from_to
je veux partir de Le Locle pour Grenoble-Gare-Routière,from_to
je veux partir de Mende pour Font-Romeu-Odeillo-Via,from_to
je veux partir de Bening pour Damblain Eglise,from_to
je veux partir de Mâcon-Loché-TGV pour Langon,from_to
je veux partir de Tonnerre pour La Bastide-Saint-Laurent,from_to
je veux partir de Loches-LEP pour Saint-Marcellin,from_to
