sentence,sentence_type
je veux partir de Le-Blanc-Pl-du-Bateau pour Lugny par Grasse,from_to_by
je veux partir de Pontorson-Mt-Saint-Michel pour Les Arcs-Draguignan par Messac-Guipry,from_to_by
je veux partir de Hattmatt-S.-Polyvalente pour Hombourg (Chapelle) par Rouen-Gare-Routière,from_to_by
je veux partir de Ste-Marie/-Ms-(-Théâtre pour Rambervillers par Saint-Mariens-Saint-Yzan,from_to_by
je veux partir de Ettendorf-(Angle-Pont) pour Lille Flandres par Granville,from_to_by
je veux partir de Liepvre-(-R.-GUTH-) pour Castres par Millau,from_to_by
je veux partir de Courtalain-Saint-Pellerin pour Landerneau par Saint-Lô,from_to_by
je veux partir de Dijon-Porte-Neuve pour Ax-les-Thermes par La Bresse Le Lispach,from_to_by
je veux partir de Pont-Saint-Vincent pour Rodez par Conflans-Jarny,from_to_by
je veux partir de Sarrebourg (Place Math) pour Génolhac par Vitry-le-François,from_to_by
je veux partir de Toulouse-Matabiau pour Gien par Neussargues,from_to_by
je veux partir de Périgueux pour Jougne par Neustadt (Weinstr) Hbf,from_to_by
je veux partir de Abancourt pour Givet par Albertville,from_to_by
je veux partir de Truyes-Pl-Du-Souvenir pour Culmont-Chalindrey par Poitiers-Gare-Routière,from_to_by
je veux partir de Gardanne pour Bening par Sens,from_to_by
je veux partir de Touet-de-l'Escarène pour Landerneau par Les Granges-Narboz,from_to_by
je veux partir de Muret pour Longueville (S.-et-M.) par Bayel-Eglise,from_to_by
je veux partir de Saverne-(Lycée-Verne) pour Vierzon par Bourg-Saint-Maurice,from_to_by
je veux partir de Savenay pour Brou par Biganos-Facture,from_to_by
je veux partir de Veynes-Dévoluy pour Loudrefing par Luchon-Richelieu,from_to_by
je veux partir de Buswiller-Eglise pour Fécamp par Normandie,from_to_by
je veux partir de Wambrechies pour Clion-sur-Indre par Romorantin-Lycée-de-F,from_to_by
je veux partir de Nevers-Le-Banlay pour Vichy par Lozanne,from_to_by
je veux partir de Morhange pour Aix-les-Bains-le-Revard par Faubourg-d'Orléans,from_to_by
je veux partir de Saillat-Chassenon pour Marseille-Saint-Charles par Molsheim,from_to_by
je veux partir de Valenciennes pour Reipertswiller-SP. par Riom_Es_M_la_Poste.,from_to_by
je veux partir de Rethel pour Château-Renault par Pont-Saint-Vincent,from_to_by
je veux partir de Vallon-en-Sully pour Saint-Nazaire par Entzheim-Aéroport,from_to_by
je veux partir de Bruyères (Vosges) pour Auxerre-Saint-Gervais avec un stop à Aubigny-sur-Nere-Mail,from_to_by
je veux partir de Martigny-les-B-Thiebaut pour Blois-Chambord avec un stop à Buswiller-Eglise,from_to_by
je veux partir de Bressuire pour L'Arbresle avec un stop à Mullheim-Baden-Bf,from_to_by
je veux partir de Champagnole-PE-Victor pour Paris-Est avec un stop à Le Croisic,from_to_by
je veux partir de Saint-Gervais-L-B-Le-Fayet pour Saintes avec un stop à Obernai,from_to_by
je veux partir de Communay-Stade pour Objat avec un stop à Lapeyrouse(Puy-de-Dôme),from_to_by
je veux partir de Evian-les-Bains pour Reims avec un stop à Bressuire,from_to_by
je veux partir de St Pol sur Ternoise pour Rochefort avec un stop à La Brohinière,from_to_by
je veux partir de Mouscron / Moeskroen pour Langeac avec un stop à Morlaix,from_to_by
je veux partir de Caen pour Bussang (Gare SNCF) avec un stop à Herbitzheim R. Hambach,from_to_by
je veux partir de Eymoutiers-Vassiviere pour Chalon-sur-Saône avec un stop à Montreux-Vieux,from_to_by
je veux partir de Mutzig-Passage-A-Niveau pour Limoux avec un stop à Saint-Cyprien-Arènes,from_to_by
je veux partir de Wesserling pour Latour de Carol avec un stop à Saint-Brieuc,from_to_by
je veux partir de Royan pour Romorantin-Blanc-Argent avec un stop à Morez Lycée,from_to_by
je veux partir de Bening pour Bouxwiller-Schattenmann avec un stop à Rouen-Rive-Droite,from_to_by
je veux partir de Sarre-Union pour Salbris avec un stop à Altkirch,from_to_by
je veux partir de Albertville pour Eymoutiers-Vassiviere avec un stop à Charmes (Vosges),from_to_by
je veux partir de Narbonne pour Delle avec un stop à Laqueuille,from_to_by
je veux partir de Loches-Lycee-Saint-Denis pour Dieppe avec un stop à Cambo-les-Bains,from_to_by
je veux partir de Egletons pour Montbéliard-Ville avec un stop à Longueville (S.-et-M.),from_to_by
je veux partir de Montargis-OT pour Decize avec un stop à La Ferté-sur-Chiers,from_to_by
je veux partir de Hirson-Ecoles pour Saint-Emilion avec un stop à Toulon,from_to_by
je veux partir de Mantes-la-Jolie pour Dossenheim-(Mairie) avec un stop à Reignac,from_to_by
je veux partir de Dompierre-Halte-Rout. pour Ax-les-Thermes avec un stop à Lorient,from_to_by
je veux partir de Pessac pour Eymoutiers-Vassiviere avec un stop à Trouville-Deauville,from_to_by
je veux partir de Willer-sur-Thur pour Rothau avec un stop à Moulins-sur-Allier,from_to_by
je veux partir de Château-Thierry pour Issoire avec un stop à Valence-TGV,from_to_by
je veux partir de Perpignan pour Jeumont avec un stop à Mauriac-Lycée-Cortat,from_to_by
je veux partir de Brest pour Carcassonne avec un stop à Flers,from_to_by
je veux partir de Sisteron pour Valence-TGV avec un stop à Saint-Cyprien-Arènes,from_to_by
je veux partir de Vorey pour Massiac-Blesle avec un stop à Droué (Centre),from_to_by
je veux partir de Gannat pour Cannes avec un stop à Quimperlé,from_to_by
je veux partir de Lille Europe pour Voves avec un stop à Pontgibaud-Ville,from_to_by
je veux partir de Oloron-Ste-Marie pour nan avec un stop à Calais Fréthun,from_to_by
je veux partir de Chaumont-sur-Tharonne pour Serquigny avec un stop à Ribeauville-Gare-Routiè,from_to_by
je veux partir de Cercy-la-Tour pour Montreuil-sur-Ille avec un stop à Le Havre,from_to_by
je veux partir de Boën pour Saint-Amand-Montrond-Orval avec un stop à Langeac,from_to_by
je veux partir de Angoulême pour Egletons avec un stop à Lyon-Saint-Paul,from_to_by
je veux partir de Chalon-sur-Saône pour Saales avec un stop à Vierzon-Médiathèque,from_to_by
je veux partir de Felletin-Gare pour Bourg-en-Bresse avec un stop à Lutzelbourg,from_to_by
je veux partir de Ancenis pour Wissembourg avec un stop à Guingamp,from_to_by
je veux partir de Arches pour Sain-Bel avec un stop à Aix-Gare-Routière,from_to_by
je veux partir de Souillac pour Vézelise Beauregard avec un stop à Ville-sous-La-Ferté,from_to_by
je veux partir de Kruth pour Bourg-Achard Champ de F avec un stop à Bourg-en-Bresse Gare R,from_to_by
je veux partir de Janzé pour Nouan-le-Fuzelier avec un stop à WOERTH RHEIN,from_to_by
je veux partir de Langogne pour Genève avec un stop à Charleroi Sud,from_to_by
je veux partir de Lutzelbourg pour Haguenau-Moulin-Neuf. avec un stop à Saint-Mariens-Saint-Yzan,from_to_by
je veux partir de Figeac pour Saint-Etienne-Châteaucreux avec un stop à Bidos,from_to_by
je veux partir de Commentry pour Vauvert avec un stop à Aurillac,from_to_by
je veux partir de Bussang (Gare SNCF) pour Saint-Sulpice (Tarn) avec un stop à Pornic,from_to_by
je veux partir de Lyon-Part-Dieu pour Saint-George-d'Aurac-Bourg en prenant une pause à Le Valdahon,from_to_by
je veux partir de Vallorbe-Cff pour Loches en prenant une pause à Quimper,from_to_by
je veux partir de Culoz pour Sérézin en prenant une pause à Dunkerque,from_to_by
je veux partir de St Pol sur Ternoise pour Riom_Es_M_la_Poste. en prenant une pause à Macau,from_to_by
je veux partir de Arvant pour Durtol-Nohanent en prenant une pause à Orléans,from_to_by
je veux partir de Dossenheim-(Mairie) pour Lison en prenant une pause à Poligny,from_to_by
je veux partir de Monaco-Monte-Carlo pour Sérézin en prenant une pause à Louhans,from_to_by
je veux partir de Valence-Ville pour Brest en prenant une pause à Troyes,from_to_by
je veux partir de Kédange (Eglise) pour Monsempron-Libos en prenant une pause à Saint-Denis-près-Martel,from_to_by
je veux partir de Wesserling pour Sathonay-Rillieux en prenant une pause à Pontarlier,from_to_by
je veux partir de Fécamp pour Reims en prenant une pause à Aubagne,from_to_by
je veux partir de Les Laumes-Alésia pour Châteauroux-Ly-B-Pascal en prenant une pause à Vittel,from_to_by
je veux partir de Saint-Priest pour Saint-Lô en prenant une pause à Luchon,from_to_by
je veux partir de Landau-Pfalz-Hbf pour Châteauroux-Lycée-Agric en prenant une pause à Avesnes,from_to_by
je veux partir de Valence-Gare-Routière pour Saint-Chély-d'Apcher en prenant une pause à Le-Mont-Dore-Gare,from_to_by
je veux partir de Issoudun-Jardin pour Auxonne en prenant une pause à Issoire-Lycée-Deville,from_to_by
je veux partir de Ribeauville-Gare-Routiè pour Briouze en prenant une pause à Decize,from_to_by
je veux partir de Saint-Jean-de-Maurienne-A. pour Montargis-OT en prenant une pause à Luc-en-Diois,from_to_by
je veux partir de Bédarieux pour Obermodern en prenant une pause à Jougne,from_to_by
je veux partir de Marvejols pour Montreuil-sur-Ille en prenant une pause à Sospel,from_to_by
je veux partir de Villefranche-sur-Saône pour Bourg-en-Bresse Gare R en prenant une pause à Cluses (Hte-Savoie),from_to_by
je veux partir de Arras pour La Chaux-de-Fonds en prenant une pause à Luneville-LP,from_to_by
je veux partir de Rosporden pour Saint-Junien en prenant une pause à Bricon(la Poste),from_to_by
je veux partir de Marvejols pour Hirson-Ecoles en prenant une pause à Oyonnax,from_to_by
je veux partir de Neufchâteau pour Rumilly en prenant une pause à Vierzon,from_to_by
je veux partir de Chamberry-Jacob pour Saint-Priest en prenant une pause à Bidos,from_to_by
je veux partir de Valenciennes pour Chamonix-Mont-Blanc en prenant une pause à Ambérieu-en-Bugey,from_to_by
je veux partir de Normandie pour Gérardmer La Mauselaine en prenant une pause à Sisteron,from_to_by
je veux partir de Morez Lycée pour Hendaye en prenant une pause à Menton,from_to_by
je veux partir de Bourg-en-Bresse Gare R pour Baroncourt en prenant une pause à Reims,from_to_by
je veux partir de Hombourg (Chapelle) pour Pfaffenhoffen-(Mairie). en prenant une pause à Arches,from_to_by
je veux partir de Ste-Pazanne pour Obernai en prenant une pause à Sérézin,from_to_by
je veux partir de Bort-les-Orgues pour La Ferté-sur-Chiers en prenant une pause à Saint-Etienne-Chtx GR,from_to_by
je veux partir de Biel pour Saarbrücken /Sarrebruck en prenant une pause à Noirétable,from_to_by
je veux partir de Caen pour Montchanin en prenant une pause à Laon-Gare-Routière-Poma,from_to_by
je veux partir de Gardanne pour Lourdes en prenant une pause à Epinal,from_to_by
je veux partir de Sarrebourg-Hôpital pour Objat en prenant une pause à Saint-Emilion,from_to_by
je veux partir de Cholet pour Belfort-Ville en prenant une pause à Willer-sur-Thur,from_to_by
je veux partir de Nogent-le-Rotrou pour Chartres-Gare-Routière en prenant une pause à Mussidan,from_to_by
je veux partir de Courtalain-Centre pour Oissel en prenant une pause à Valence-TGV,from_to_by
je veux partir de Avallon pour Verdun en prenant une pause à Lesparre,from_to_by
je veux partir de La Tour-du-Pin pour Mende en prenant une pause à Surdon,from_to_by
je veux partir de Luchon-Richelieu pour Charleville-Mézières en prenant une pause à Faubourg-d'Orléans,from_to_by
je veux partir de Aillevillers pour Lens en prenant une pause à Châteauroux-L-Giraudoux,from_to_by
je veux partir de Paris-Montp.3-Vaug. pour Belfort-Ville en prenant une pause à Saarbrücken /Sarrebruck,from_to_by
je veux partir de Gap pour Dossenheim-(Mairie) en prenant une pause à Chinon-Lycée-Rabelais,from_to_by
je veux partir de Obernai pour Issoudun-Place-de-la-G. en prenant une pause à Aillevillers,from_to_by
je veux partir de Longueville (S.-et-M.) pour Callac en prenant une pause à Benfeld,from_to_by
je veux partir de Vittel pour Longuyon (Collège) en prenant une pause à Vezin-Carrefour,from_to_by
je veux partir de Bayel-Eglise pour Valenciennes en prenant une pause à La-Rochelle-Pt-Dauphine,from_to_by
je veux partir de Lons-le-Saunier pour Lure avec une halte à Sarralbe Centre,from_to_by
je veux partir de Paris-Saint-Lazare pour Touet-de-l'Escarène avec une halte à Saint-Gilles-Croix-de-Vie,from_to_by
je veux partir de Grasse pour Châteaudun avec une halte à Salbris,from_to_by
je veux partir de St Christophe / Nais C. pour Romans-Bourg-de-Péage avec une halte à Pfaffenhoffen-(Mairie).,from_to_by
je veux partir de Pauillac pour Les Granges-Narboz avec une halte à Le Mont Dore Ski,from_to_by
je veux partir de Ste-Croix/Mines-Sq-de-G pour Pornic avec une halte à Buzançais,from_to_by
je veux partir de Saint-Chély-d'Apcher pour Sarrebourg (Place Math) avec une halte à Paris-Montp.3-Vaug.,from_to_by
je veux partir de Rennes pour Tournai avec une halte à Cambo-les-Bains,from_to_by
je veux partir de Moyen pour Saint-André-le-Gaz avec une halte à Sarrebourg-Hôpital,from_to_by
je veux partir de Royan pour Juvancourt avec une halte à Souillac,from_to_by
je veux partir de Kruth pour Saint-Jean-de-Maurienne-A. avec une halte à Lamotte-Beuvron,from_to_by
je veux partir de Modane pour Laqueuille avec une halte à Cambrai Ville,from_to_by
je veux partir de Reims pour Touet-de-l'Escarène avec une halte à Grasse,from_to_by
je veux partir de Touet-de-l'Escarène pour Bléré-la-Croix avec une halte à Lièpvre-(Rte-Vancelle),from_to_by
je veux partir de Vic-le-Comte pour Bidos avec une halte à Neufchâteau,from_to_by
je veux partir de Coutras pour Marvejols avec une halte à Le-Breuil-sur-Couze-Lyc,from_to_by
je veux partir de Pamiers pour Chamonix-Mont-Blanc avec une halte à Privas-Cours-du-Palais,from_to_by
je veux partir de Durtol-Nohanent pour Mouscron / Moeskroen avec une halte à Vallorcine,from_to_by
je veux partir de Le Mont St Michel pour Mirecourt avec une halte à Le Locle,from_to_by
je veux partir de Boussens pour Dompierre-Halte-Rout. avec une halte à Verdun,from_to_by
je veux partir de Bussang (Gare SNCF) pour Auch avec une halte à Contrexéville,from_to_by
je veux partir de Rodez pour Comines (France) avec une halte à Hombourg (Chapelle),from_to_by
je veux partir de Sewen-(Eglise) pour Chatellerault avec une halte à Truyes-Pl-Du-Souvenir,from_to_by
je veux partir de Dives-Cabourg pour Briançon avec une halte à Château-du-Loir,from_to_by
je veux partir de Port-Bou pour Jougne avec une halte à Ambérieu-en-Bugey,from_to_by
je veux partir de Dinan pour Lunéville avec une halte à Faubourg-d'Orléans,from_to_by
je veux partir de Martigues pour Nouan-le-Fuzelier avec une halte à Objat,from_to_by
je veux partir de Saverne-(Lycée-Verne) pour Cerbère avec une halte à Rives,from_to_by
je veux partir de Bonneville pour Rumilly avec une halte à Plouaret-Trégor,from_to_by
je veux partir de Moûtiers-Salins-Brides pour Serquigny avec une halte à Longuyon,from_to_by
je veux partir de Saint-Aignan-Noyers pour Juvancourt avec une halte à Bitche,from_to_by
je veux partir de Haguenau pour Metz-Ville avec une halte à Mouchard,from_to_by
je veux partir de Tassin pour Ettendorf-(Angle-Pont) avec une halte à Meroux,from_to_by
je veux partir de Niort pour Urcay-Hotel-du-Lyon-d'O avec une halte à Bressuire,from_to_by
je veux partir de Vire-Centre pour Dompierre-Halte-Rout. avec une halte à Carhaix,from_to_by
je veux partir de Toulouse-Matabiau pour Valence-TGV avec une halte à Capdenac,from_to_by
je veux partir de Rouen-Rive-Droite pour Loudrefing avec une halte à Luçay-le-Male,from_to_by
je veux partir de Bitche pour Bruyères (Vosges) avec une halte à Sospel,from_to_by
je veux partir de Vic-le-Comte pour St Omer avec une halte à Brioude-Lycée-Lafayette,from_to_by
je veux partir de Paray-le-Monial pour Offenburg avec une halte à Nogent-le-Rotrou,from_to_by
je veux partir de Cernay-(Lycée) pour Marmande avec une halte à Arches,from_to_by
je veux partir de Gap pour Latour de Carol avec une halte à Benfeld,from_to_by
je veux partir de Mirecourt pour Valence-Ville avec une halte à Toul,from_to_by
je veux partir de Neuwiller-R.-Bouxwiller pour Strasbourg avec une halte à Paris Gare du Nord,from_to_by
je veux partir de Joinville pour Sarlat avec une halte à Willer-sur-Thur,from_to_by
je veux partir de Martigues pour Bayonne avec une halte à Wambrechies,from_to_by
je veux partir de Lison pour Tessonnières avec une halte à Le Croisic,from_to_by
je veux partir de Conflans-Jarny pour Arcachon avec une halte à Bergerac,from_to_by
je veux partir de Laqueuille pour Carhaix avec une halte à Bouzonville,from_to_by
